StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Rottnest Island,-32,115.4167,10,2013-12-18,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2013-12-18,10-20m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,20,2013-12-18,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2014-01-22,0-5m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,0,2014-01-22,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2014-01-22,5-10m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,10,2014-01-22,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2014-01-22,10-20m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,20,2014-01-22,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2014-02-27,0-5m,Ammonium_mgm3,0.8404019999999998
Rottnest Island,-32,115.4167,0,2014-02-27,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2014-02-27,5-10m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,10,2014-02-27,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2014-02-27,10-20m,Ammonium_mgm3,0.28013399999999994
Rottnest Island,-32,115.4167,20,2014-02-27,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2014-03-19,0-5m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,0,2014-03-19,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2014-03-19,5-10m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,10,2014-03-19,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2014-03-19,10-20m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,20,2014-03-19,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2014-05-19,0-5m,Ammonium_mgm3,0.7003349999999999
